timestamp,src_ip,dst_ip,port,protocol,packet_size,connection_duration,login_attempts,request_rate,bytes_transferred,status_code,attack_type
2026-03-16T15:56:26.952719,192.168.28.130,133.196.2.10,20,HTTPS,179,0.944,0,183,2884,200,port_scan
2026-03-16T16:59:13.251449,172.16.128.220,161.156.85.17,22,TCP,674,113.821,1,71,156846,0,normal
2026-03-16T15:46:04.582092,172.16.255.4,136.183.96.43,443,UDP,103,27.487,2,21,55874,0,normal
2026-03-16T17:27:10.647457,192.168.166.139,213.19.192.225,3306,HTTP,587,92.573,2,11,156205,200,normal
2026-03-16T15:52:35.615589,172.16.62.179,40.213.227.98,22,TCP,603,1.991,2,977,2414732,429,traffic_spike
2026-03-16T16:38:25.614922,172.16.62.179,169.60.144.30,22,TCP,802,0.49,0,719,4748121,503,traffic_spike
2026-03-16T15:02:30.687571,172.16.60.10,11.6.45.233,22,HTTPS,1239,80.316,0,16,134652,200,normal
2026-03-16T17:40:24.850096,192.168.59.47,127.151.135.119,22,HTTP,268,97.6,0,42,94940,200,normal
2026-03-16T17:37:34.122721,10.0.189.216,46.87.168.92,3389,TCP,1337,32.27,12,128,98192,403,brute_force
2026-03-16T15:17:08.397645,172.16.166.28,215.85.57.34,3306,HTTPS,184,117.79,0,18,109571,404,normal
2026-03-16T15:47:50.943555,192.168.28.130,210.183.14.221,53,UDP,332,0.986,1,123,4787,1,port_scan
2026-03-16T15:39:00.843495,192.168.28.130,97.48.221.170,139,UDP,317,0.244,2,240,1418,0,port_scan
2026-03-16T17:45:35.696522,172.16.61.173,95.142.25.130,53,HTTPS,1191,77.234,1,35,21176,404,normal
2026-03-16T16:08:26.803206,172.16.114.117,91.60.254.191,3306,TCP,100,12.407,1,9,146560,0,normal
2026-03-16T15:25:48.335099,192.168.77.252,141.105.233.244,80,ICMP,808,99.055,0,63,87536,1,normal
2026-03-16T16:49:22.289288,10.0.24.243,205.113.1.88,80,HTTPS,1361,115.736,1,75,137347,200,normal
2026-03-16T17:51:17.105518,172.16.35.246,221.209.54.66,8080,UDP,465,22.586,1,32,120323,0,normal
2026-03-16T17:39:12.328249,10.0.237.57,173.63.230.118,3306,HTTPS,1270,114.747,0,68,1649,200,normal
2026-03-16T16:35:51.195582,172.16.236.165,141.90.88.188,53,ICMP,276,46.55,2,46,132661,1,normal
2026-03-16T16:01:31.627284,172.16.101.220,98.150.231.207,53,UDP,346,49.588,2,70,78870,0,normal
2026-03-16T14:57:54.643917,10.0.53.177,170.148.176.236,3306,UDP,335,117.762,2,27,132604,0,normal
2026-03-16T15:31:58.922256,172.16.149.52,157.213.146.225,443,ICMP,90,62.775,0,53,38608,0,normal
2026-03-16T17:21:16.860317,172.16.174.244,75.74.31.177,80,UDP,481,90.456,0,50,119156,0,normal
2026-03-16T15:48:37.640859,10.0.190.16,176.199.121.131,3306,ICMP,653,83.183,0,53,102107,1,normal
2026-03-16T14:50:08.783561,192.168.13.199,14.128.103.159,443,HTTP,525,109.387,2,52,198458,200,normal
2026-03-16T14:52:24.937231,192.168.28.130,185.38.95.247,94,HTTP,233,1.271,0,121,3884,200,port_scan
2026-03-16T15:42:01.454295,10.0.39.91,93.26.154.126,8080,UDP,1190,43.034,2,45,138241,0,normal
2026-03-16T16:18:51.827432,10.0.106.124,150.206.47.90,53,ICMP,500,79.634,1,51,77470,0,normal
2026-03-16T15:59:51.503619,172.16.62.179,203.4.58.172,80,HTTPS,1467,0.349,2,1115,2302437,503,traffic_spike
2026-03-16T17:55:26.587201,172.16.131.171,216.228.249.12,80,ICMP,1398,23.182,2,15,25666,0,normal
2026-03-16T15:29:42.420588,10.0.160.128,27.107.109.222,3306,ICMP,932,100.296,0,73,184731,1,normal
2026-03-16T14:57:19.682454,10.0.117.145,194.169.19.23,22,UDP,175,21.441,1,76,18977,0,normal
2026-03-16T16:40:55.300896,192.168.103.139,121.161.8.100,3306,HTTPS,306,64.227,2,13,198682,200,normal
2026-03-16T17:46:08.358071,10.0.74.52,212.154.44.73,443,ICMP,845,47.474,2,8,124765,0,normal
2026-03-16T17:33:43.809605,192.168.28.130,173.73.152.174,20,HTTPS,339,0.863,0,220,4549,200,port_scan
2026-03-16T14:56:00.604563,10.0.189.216,200.176.108.106,22,HTTP,1113,17.18,16,172,162224,429,brute_force
2026-03-16T15:14:27.760771,172.16.62.179,151.37.148.172,22,ICMP,1171,0.711,2,987,2541903,429,traffic_spike
2026-03-16T15:05:10.255296,10.0.189.216,95.156.78.145,22,HTTP,810,96.943,17,164,1778,429,brute_force
2026-03-16T16:35:26.908336,10.0.173.250,198.169.245.119,443,HTTP,798,92.995,1,75,29041,200,normal
2026-03-16T17:44:20.566538,10.0.228.46,148.100.134.188,3306,HTTP,220,87.318,0,69,166089,200,normal
2026-03-16T16:07:42.322029,10.0.232.5,20.133.241.168,53,ICMP,813,47.161,2,42,35608,1,normal
2026-03-16T17:42:41.051403,192.168.2.184,180.122.84.194,8080,HTTP,351,53.602,0,77,148836,200,normal
2026-03-16T16:26:17.055287,172.16.62.179,205.249.118.17,80,HTTP,1402,0.149,2,765,2868505,429,traffic_spike
2026-03-16T15:43:28.775399,172.16.62.179,81.134.89.97,3306,ICMP,1028,1.223,2,528,3044340,503,traffic_spike
2026-03-16T15:26:12.642999,172.16.62.179,46.225.84.59,22,ICMP,1336,0.364,0,1034,2082285,503,traffic_spike
2026-03-16T15:22:37.855394,172.16.172.221,133.245.107.152,53,TCP,1389,100.02,0,36,11822,0,normal
2026-03-16T17:28:59.575953,10.0.228.13,157.75.28.43,80,ICMP,432,62.045,1,77,167660,0,normal
2026-03-16T15:38:50.327828,10.0.189.216,125.241.246.44,443,HTTP,905,72.141,11,128,163883,429,brute_force
2026-03-16T16:05:33.122759,172.16.98.175,44.55.8.52,8080,UDP,1096,82.156,0,17,47022,1,normal
2026-03-16T16:03:46.570292,172.16.62.179,41.47.246.169,53,ICMP,1214,1.594,0,344,2075070,503,traffic_spike
2026-03-16T15:26:55.707991,10.0.189.216,216.50.217.35,22,HTTPS,1041,91.926,17,165,157350,401,brute_force
2026-03-16T16:08:02.812559,192.168.1.217,107.105.161.105,80,TCP,282,18.658,2,79,67000,0,normal
2026-03-16T16:38:03.443838,10.0.189.216,185.203.104.106,3389,HTTP,1205,57.948,15,114,145978,429,brute_force
2026-03-16T16:43:00.513912,10.0.189.216,202.117.228.201,443,UDP,395,12.123,6,172,89231,401,brute_force
2026-03-16T15:20:27.626852,192.168.111.118,33.32.134.57,80,HTTPS,227,73.123,2,54,105538,200,normal
2026-03-16T16:04:19.366190,192.168.126.144,123.5.103.218,3306,UDP,1125,34.392,0,70,135729,0,normal
2026-03-16T15:49:28.485107,10.0.167.177,11.80.44.71,443,HTTP,787,80.392,1,80,53022,200,normal
2026-03-16T17:47:01.519270,10.0.189.216,196.178.177.247,3389,TCP,527,72.803,14,83,106406,429,brute_force
2026-03-16T17:46:17.905660,172.16.242.113,40.131.128.178,443,HTTP,836,67.624,0,48,120796,404,normal
2026-03-16T15:13:02.076426,10.0.66.2,28.195.112.174,3306,HTTPS,534,96.039,1,50,135910,200,normal
2026-03-16T17:09:14.745050,10.0.102.34,183.175.38.142,53,HTTP,1039,37.733,0,78,71048,200,normal
2026-03-16T15:47:47.771278,192.168.28.130,62.120.123.224,30,UDP,316,1.017,0,289,118,0,port_scan
2026-03-16T15:32:04.162715,10.0.217.25,134.190.161.127,8080,ICMP,626,58.948,2,40,104813,0,normal
2026-03-16T17:35:29.062781,172.16.122.117,149.16.177.101,3306,ICMP,421,54.918,0,71,121116,0,normal
2026-03-16T17:58:04.614985,172.16.62.179,36.166.185.157,80,UDP,934,0.639,0,810,3273159,503,traffic_spike
2026-03-16T15:14:39.069072,10.0.189.216,157.67.117.209,443,HTTP,616,96.51,8,130,100358,401,brute_force
2026-03-16T17:26:07.314693,192.168.28.130,172.161.249.77,124,HTTPS,113,0.389,0,281,3749,200,port_scan
2026-03-16T15:35:58.414985,172.16.92.63,154.131.176.6,443,HTTP,312,42.196,2,30,151730,200,normal
2026-03-16T17:05:11.520019,192.168.130.174,135.228.40.98,8080,HTTP,650,55.704,0,26,168436,200,normal
2026-03-16T16:01:39.583389,10.0.20.66,52.175.116.81,80,HTTPS,1401,35.034,1,55,71618,404,normal
2026-03-16T14:58:22.877800,10.0.189.216,126.211.85.48,3389,ICMP,320,87.36,7,82,195514,401,brute_force
2026-03-16T14:58:47.190381,10.0.189.216,17.203.42.27,3389,HTTPS,1329,18.717,13,150,81611,401,brute_force
2026-03-16T17:34:56.994229,192.168.28.130,180.182.166.222,109,UDP,297,0.814,2,271,4684,1,port_scan
2026-03-16T16:36:05.560688,192.168.28.130,99.246.116.207,86,ICMP,240,1.225,1,154,2413,0,port_scan
2026-03-16T16:29:28.365712,192.168.236.15,136.244.153.3,443,TCP,663,71.681,0,75,98460,0,normal
2026-03-16T16:11:46.946119,172.16.62.179,194.199.193.57,80,HTTPS,1044,2.428,0,1060,3613688,429,traffic_spike
2026-03-16T15:15:02.358925,10.0.74.36,39.233.231.70,3306,UDP,1339,59.09,1,7,40397,0,normal
2026-03-16T17:56:07.541269,172.16.68.235,43.224.4.60,22,TCP,372,1.866,0,48,110676,0,normal
2026-03-16T16:23:52.045986,10.0.189.216,213.16.169.21,3389,HTTP,178,32.054,19,118,142906,401,brute_force
2026-03-16T17:36:47.762330,172.16.197.113,124.126.17.51,443,UDP,256,62.585,0,65,102518,0,normal
2026-03-16T17:29:42.207756,192.168.239.252,151.62.129.124,3306,TCP,675,23.927,0,32,30115,0,normal
2026-03-16T16:57:34.882615,10.0.189.216,41.202.124.3,3389,UDP,1254,94.039,7,157,97871,429,brute_force
2026-03-16T16:54:53.876247,192.168.28.130,176.78.54.33,68,TCP,192,0.544,2,154,387,0,port_scan
2026-03-16T16:26:28.147595,192.168.28.130,149.250.97.146,39,HTTPS,341,0.68,2,187,3071,200,port_scan
2026-03-16T16:32:31.618107,172.16.187.210,58.9.186.199,8080,ICMP,553,38.551,0,73,102090,0,normal
2026-03-16T16:24:07.465557,10.0.189.216,83.165.209.165,22,ICMP,290,11.641,9,83,11987,403,brute_force
2026-03-16T17:23:21.240523,192.168.164.75,110.250.131.13,80,TCP,516,72.754,0,6,55231,1,normal
2026-03-16T15:19:24.380481,192.168.15.140,103.212.188.204,3306,HTTPS,183,98.855,1,72,11168,200,normal
2026-03-16T17:45:22.076311,192.168.24.222,36.118.197.49,53,UDP,1141,78.859,2,27,146899,1,normal
2026-03-16T15:32:10.649030,172.16.172.173,128.218.53.43,53,ICMP,1190,48.247,1,25,140470,1,normal
2026-03-16T15:05:50.632009,172.16.216.74,106.211.220.212,3306,ICMP,726,73.049,2,74,56591,1,normal
2026-03-16T15:01:17.256517,172.16.246.48,126.229.203.1,3306,HTTP,134,117.956,2,7,136200,200,normal
2026-03-16T17:02:04.504564,10.0.55.0,91.11.141.236,8080,HTTP,1111,66.803,2,24,25228,200,normal
2026-03-16T17:30:16.345345,172.16.227.192,160.127.119.66,80,HTTP,252,68.501,2,32,192995,200,normal
2026-03-16T15:27:07.339265,172.16.211.99,187.48.153.10,3306,UDP,1244,45.847,0,47,91719,1,normal
2026-03-16T15:12:39.128884,192.168.167.30,165.5.195.14,80,UDP,1137,5.038,2,77,39723,0,normal
2026-03-16T17:17:46.999033,192.168.187.74,111.228.46.57,443,TCP,657,94.386,0,21,88636,0,normal
2026-03-16T15:36:22.846969,172.16.67.56,32.204.222.199,3306,ICMP,331,91.468,1,76,52444,1,normal
2026-03-16T16:10:02.020679,192.168.255.66,199.126.124.19,80,ICMP,944,38.877,2,16,30011,1,normal
2026-03-16T16:53:09.525012,172.16.152.10,178.12.156.44,80,HTTP,1326,98.608,1,23,115976,200,normal
2026-03-16T17:15:21.667379,10.0.193.252,197.43.57.190,22,HTTP,561,113.878,0,41,4112,200,normal
2026-03-16T17:38:59.264448,172.16.5.212,95.107.108.53,8080,HTTPS,1135,90.068,2,66,163838,200,normal
2026-03-16T15:51:21.719045,192.168.231.244,180.22.130.44,22,HTTPS,645,24.163,2,39,14427,404,normal
2026-03-16T17:58:53.379776,192.168.69.118,180.184.55.5,80,HTTPS,1393,46.444,1,70,186552,200,normal
2026-03-16T16:26:51.995872,192.168.22.138,58.101.234.144,3306,ICMP,108,4.866,2,44,87955,1,normal
2026-03-16T17:30:10.583077,192.168.90.24,101.154.120.251,8080,HTTP,628,97.446,2,37,102006,200,normal
2026-03-16T14:57:10.719894,10.0.87.129,111.70.44.187,443,UDP,1130,115.277,2,34,109913,0,normal
2026-03-16T16:38:08.752565,192.168.84.78,125.67.105.168,53,HTTP,1253,65.008,0,22,81514,200,normal
2026-03-16T15:04:58.210458,192.168.238.221,155.80.162.18,8080,UDP,1155,113.837,0,28,83768,0,normal
2026-03-16T15:32:42.869480,172.16.77.170,124.140.77.200,53,HTTPS,282,15.872,0,39,159267,200,normal
2026-03-16T17:15:56.325824,172.16.20.90,187.244.68.129,8080,TCP,1024,85.471,1,28,102082,1,normal
2026-03-16T17:28:54.363677,10.0.104.155,206.7.138.244,443,UDP,519,89.11,0,31,17849,0,normal
2026-03-16T14:50:15.865963,172.16.176.25,94.234.126.110,443,ICMP,149,72.991,1,45,103836,0,normal
2026-03-16T16:33:21.818523,10.0.132.203,148.202.20.143,443,TCP,1121,91.843,0,29,76842,1,normal
2026-03-16T17:01:45.462504,10.0.189.216,119.150.27.177,443,HTTP,355,55.683,20,159,24220,429,brute_force
2026-03-16T17:34:25.710617,172.16.115.111,17.91.232.152,3306,HTTPS,477,105.918,0,37,85466,200,normal
2026-03-16T17:36:42.254011,192.168.28.130,173.185.43.135,41,TCP,140,1.369,2,264,1392,1,port_scan
2026-03-16T15:12:55.008619,192.168.13.36,118.157.158.187,443,UDP,655,75.212,0,21,53688,0,normal
2026-03-16T17:11:43.189377,172.16.218.254,138.2.252.61,53,HTTPS,1269,79.171,1,57,116346,200,normal
2026-03-16T17:59:17.123365,172.16.62.179,171.106.25.48,53,ICMP,550,0.336,0,389,1645255,429,traffic_spike
2026-03-16T15:50:55.430652,192.168.177.9,190.90.233.192,8080,ICMP,801,111.784,0,43,85137,0,normal
2026-03-16T15:22:21.824044,192.168.16.160,85.241.68.32,3306,HTTPS,626,39.572,1,72,55521,200,normal
2026-03-16T17:39:29.128963,10.0.123.211,196.147.218.156,80,ICMP,595,63.094,2,50,34515,1,normal
2026-03-16T15:58:43.912503,10.0.226.57,167.119.148.251,53,HTTPS,67,14.273,1,20,193834,200,normal
2026-03-16T14:47:57.917836,10.0.85.117,100.108.5.164,53,HTTPS,1477,33.867,0,44,79229,200,normal
2026-03-16T17:38:37.672466,172.16.101.101,196.14.89.50,80,HTTP,756,110.681,1,65,9833,200,normal
2026-03-16T15:59:40.649575,10.0.189.216,211.211.28.214,443,ICMP,677,67.837,11,172,146048,403,brute_force
2026-03-16T17:47:49.085441,172.16.215.60,18.173.192.161,8080,UDP,403,68.561,1,28,156537,0,normal
2026-03-16T15:35:44.789795,10.0.189.216,80.211.44.128,3389,HTTP,825,54.284,18,74,138163,401,brute_force
2026-03-16T15:04:35.002367,192.168.6.100,215.247.78.49,80,HTTPS,1054,87.92,2,44,86321,200,normal
2026-03-16T17:41:39.532844,172.16.62.179,44.105.18.118,443,ICMP,605,1.567,1,347,2771278,429,traffic_spike
2026-03-16T16:09:19.238874,10.0.189.216,64.164.102.50,22,HTTP,630,63.92,6,149,71986,429,brute_force
2026-03-16T16:21:34.080781,192.168.89.176,151.163.138.37,3306,UDP,644,68.933,0,14,82137,0,normal
2026-03-16T17:50:49.746885,172.16.231.64,183.25.54.99,22,TCP,240,51.233,0,80,165523,1,normal
2026-03-16T17:00:25.635371,172.16.62.179,182.40.238.146,53,UDP,1227,2.302,2,959,4097224,429,traffic_spike
2026-03-16T14:58:08.824263,192.168.28.130,104.200.93.180,34,UDP,151,0.534,1,238,2376,0,port_scan
2026-03-16T15:32:44.110451,192.168.32.158,141.52.207.210,3306,ICMP,283,39.172,2,14,79710,1,normal
2026-03-16T16:41:00.553265,10.0.140.72,51.246.196.17,80,ICMP,490,97.688,2,60,114637,0,normal
2026-03-16T17:15:09.133765,192.168.238.79,193.249.58.152,8080,TCP,1012,39.113,0,61,46694,0,normal
2026-03-16T17:47:13.231354,192.168.208.104,163.194.167.127,3306,TCP,1416,7.472,0,22,152756,0,normal
2026-03-16T15:53:25.012496,192.168.74.161,110.228.100.53,3306,HTTPS,712,36.038,2,43,114473,200,normal
2026-03-16T16:08:28.501487,192.168.103.123,43.150.31.95,8080,ICMP,172,0.201,2,50,29268,0,normal
2026-03-16T17:15:21.610885,172.16.160.16,92.195.207.98,443,ICMP,1180,25.425,0,65,36968,0,normal
2026-03-16T15:18:21.612912,172.16.39.128,84.64.68.3,22,HTTP,1391,1.983,2,67,172983,404,normal
2026-03-16T17:34:30.804329,10.0.189.216,117.233.217.160,3389,UDP,994,61.179,15,70,101362,429,brute_force
2026-03-16T16:24:48.273336,192.168.128.115,79.210.187.9,22,UDP,1227,58.044,1,19,152625,1,normal
2026-03-16T17:45:14.543195,172.16.119.8,143.40.45.63,443,ICMP,1355,89.028,2,14,179837,0,normal
2026-03-16T15:06:51.064056,192.168.28.130,127.240.169.108,80,ICMP,90,0.871,0,266,2454,0,port_scan
2026-03-16T15:25:04.989355,192.168.28.130,135.42.64.130,34,ICMP,141,0.91,2,271,3722,0,port_scan
2026-03-16T16:49:32.829852,172.16.200.85,190.120.248.47,8080,UDP,131,41.207,0,23,156630,0,normal
2026-03-16T15:35:54.943006,172.16.60.236,180.225.85.54,8080,HTTPS,770,6.614,1,19,14280,200,normal
2026-03-16T16:29:05.978342,172.16.62.179,203.119.194.175,3306,HTTPS,959,1.152,0,1116,2798188,429,traffic_spike
2026-03-16T17:41:56.760515,192.168.90.150,121.139.171.70,80,ICMP,265,30.716,2,55,121388,0,normal
2026-03-16T16:07:30.124542,192.168.86.98,184.92.160.141,22,UDP,1441,1.116,0,6,108318,0,normal
2026-03-16T15:48:55.018700,10.0.185.172,83.128.98.9,22,HTTP,1332,11.124,2,32,157637,200,normal
2026-03-16T17:37:36.967479,10.0.96.64,179.94.56.179,53,ICMP,582,35.419,2,14,167964,1,normal
2026-03-16T17:07:34.007618,10.0.189.216,181.165.131.42,3389,HTTPS,631,93.275,8,126,87715,401,brute_force
2026-03-16T16:26:12.034094,192.168.28.130,56.251.55.37,29,UDP,292,0.115,2,184,217,0,port_scan
2026-03-16T15:08:26.721881,192.168.163.239,11.19.199.69,53,UDP,1497,39.647,1,78,1482,1,normal
2026-03-16T16:43:05.701160,192.168.57.211,11.196.246.32,8080,TCP,1160,112.212,1,47,179251,0,normal
2026-03-16T15:59:14.585121,172.16.62.179,98.41.235.195,80,TCP,1417,0.329,2,699,3163700,503,traffic_spike
2026-03-16T17:44:23.678208,192.168.48.130,46.18.98.7,3306,HTTPS,1278,28.694,1,13,142214,200,normal
2026-03-16T14:55:23.215341,10.0.9.125,97.28.172.202,3306,HTTPS,151,48.72,0,71,120671,200,normal
2026-03-16T17:15:57.725151,10.0.188.73,47.250.9.121,8080,TCP,157,29.198,2,21,4277,0,normal
2026-03-16T15:07:00.489257,172.16.62.179,54.32.54.30,443,TCP,1255,2.038,0,1155,2869879,429,traffic_spike
2026-03-16T14:53:21.740896,10.0.189.216,93.109.23.152,3389,ICMP,751,7.68,14,91,199099,403,brute_force
2026-03-16T17:13:56.398382,10.0.34.38,36.192.80.5,443,ICMP,229,0.861,0,16,185779,0,normal
2026-03-16T15:25:44.322245,192.168.32.126,63.73.138.134,443,HTTPS,907,28.787,0,9,156821,200,normal
2026-03-16T16:03:15.123476,192.168.211.150,211.154.178.108,22,TCP,1206,28.353,0,72,25594,0,normal
2026-03-16T14:51:21.390175,10.0.189.216,208.106.141.14,22,ICMP,294,95.614,6,152,130932,403,brute_force
2026-03-16T17:06:01.508730,172.16.85.150,168.232.22.27,3306,HTTPS,171,110.991,0,25,8131,404,normal
2026-03-16T17:47:07.893333,192.168.28.130,162.166.214.51,114,UDP,256,0.625,0,171,1871,0,port_scan
2026-03-16T17:46:37.443089,172.16.13.235,122.74.110.238,8080,ICMP,995,21.449,1,22,120505,0,normal
2026-03-16T14:53:36.131672,172.16.32.146,19.30.143.35,22,UDP,1017,55.084,0,48,58145,0,normal
2026-03-16T15:29:18.093063,172.16.62.179,152.117.44.106,8080,ICMP,938,2.211,0,1047,2219085,429,traffic_spike
2026-03-16T16:57:58.270529,10.0.228.80,162.76.2.107,22,ICMP,146,118.954,2,69,9325,1,normal
2026-03-16T16:28:50.318227,172.16.126.205,72.42.6.178,3306,TCP,896,113.997,0,50,78051,0,normal
2026-03-16T17:43:21.011019,192.168.78.11,52.235.12.250,443,HTTPS,1013,92.643,2,56,48994,200,normal
2026-03-16T15:45:47.873325,192.168.18.27,109.170.16.76,443,TCP,616,83.797,2,74,151304,0,normal
2026-03-16T17:45:14.008640,192.168.238.169,25.186.26.29,443,HTTP,812,55.896,0,51,96570,200,normal
2026-03-16T15:45:38.788556,192.168.198.11,63.70.171.62,8080,ICMP,296,77.92,2,79,184758,0,normal
2026-03-16T15:34:55.716001,172.16.229.224,79.216.141.14,22,HTTP,827,41.493,1,69,138578,200,normal
2026-03-16T16:18:49.749075,10.0.189.216,169.188.33.49,22,ICMP,242,9.712,17,88,20683,403,brute_force
2026-03-16T17:31:55.693138,192.168.243.191,171.11.150.107,3306,UDP,1172,111.813,1,49,110646,1,normal
2026-03-16T17:56:39.239033,10.0.5.166,216.118.171.106,8080,UDP,766,78.726,1,67,156057,1,normal
2026-03-16T16:12:05.955144,10.0.202.15,77.116.247.96,80,HTTP,160,17.886,1,63,44123,200,normal
2026-03-16T17:06:08.089419,172.16.62.179,181.78.82.61,22,UDP,1075,2.124,2,510,2808716,503,traffic_spike
2026-03-16T17:32:26.565443,192.168.28.130,52.154.62.236,114,HTTPS,233,0.824,0,249,2485,200,port_scan
2026-03-16T16:30:01.197203,192.168.28.130,48.226.173.177,99,HTTP,246,1.263,0,234,821,200,port_scan
2026-03-16T16:58:17.248799,10.0.189.216,160.113.142.51,3389,ICMP,235,64.656,15,147,134674,429,brute_force
2026-03-16T15:00:08.840753,10.0.189.216,194.218.189.99,3389,HTTP,88,34.23,17,123,117317,403,brute_force
2026-03-16T17:05:31.887387,192.168.28.130,117.71.44.37,72,HTTPS,276,0.962,2,189,1496,404,port_scan
2026-03-16T16:14:23.499387,10.0.51.4,58.195.148.142,443,ICMP,150,98.754,1,79,80181,1,normal
2026-03-16T16:32:05.162530,192.168.28.130,78.153.241.32,117,TCP,249,0.423,1,137,4824,0,port_scan
2026-03-16T16:28:50.299398,10.0.189.216,186.243.61.96,3389,HTTPS,1242,2.204,20,158,152989,401,brute_force
2026-03-16T16:52:24.613716,172.16.92.119,118.182.24.75,80,TCP,1148,76.71,0,70,51319,0,normal
2026-03-16T16:06:13.848154,192.168.28.130,91.154.138.176,86,UDP,274,0.429,2,244,2851,0,port_scan
2026-03-16T15:04:36.414479,10.0.55.200,50.113.96.204,8080,UDP,1320,82.789,2,73,187301,0,normal
2026-03-16T15:05:33.694644,10.0.236.102,15.245.178.80,3306,TCP,806,16.768,1,71,90177,0,normal
2026-03-16T17:55:19.097568,192.168.28.130,188.72.116.79,119,TCP,85,0.732,0,230,1672,0,port_scan
2026-03-16T17:40:12.001008,192.168.15.46,131.60.129.12,22,ICMP,681,80.144,0,20,158268,0,normal
2026-03-16T17:22:34.199217,192.168.28.130,48.142.178.91,94,HTTP,175,1.147,2,255,1633,200,port_scan
2026-03-16T14:56:25.451002,192.168.1.29,196.50.109.236,8080,UDP,1513,57.018,2,80,49041,1,normal
2026-03-16T17:40:18.644029,172.16.108.147,65.116.208.29,80,HTTP,317,55.962,2,22,130487,200,normal
2026-03-16T16:14:18.779823,172.16.62.179,137.59.197.73,443,TCP,938,0.574,2,1175,733923,503,traffic_spike
2026-03-16T15:01:18.377710,10.0.3.71,183.251.53.102,443,HTTP,1134,79.06,0,20,38094,404,normal
2026-03-16T16:07:57.144304,192.168.236.225,54.33.186.250,53,TCP,757,24.112,1,20,61557,1,normal
2026-03-16T17:07:36.639894,192.168.69.227,204.204.182.122,3306,ICMP,1299,114.022,1,70,73621,0,normal
2026-03-16T17:40:12.121456,172.16.127.79,70.68.15.26,3306,HTTP,172,99.654,1,8,47460,404,normal
2026-03-16T16:58:22.323349,192.168.159.142,35.39.252.203,443,HTTP,477,35.298,1,67,132840,200,normal
2026-03-16T15:26:10.854918,192.168.28.130,206.16.220.226,91,ICMP,148,0.993,1,197,4090,0,port_scan
2026-03-16T16:38:34.443473,192.168.99.156,135.56.251.169,8080,HTTP,1467,64.773,1,65,147903,200,normal
2026-03-16T16:46:05.590180,192.168.248.140,107.180.145.83,22,HTTPS,121,70.897,0,51,91967,200,normal
2026-03-16T16:01:26.995970,10.0.109.157,99.182.210.90,22,HTTPS,1418,29.383,0,44,155840,200,normal
2026-03-16T17:48:21.566831,192.168.28.130,54.10.166.10,80,HTTP,257,0.886,2,201,4736,200,port_scan
2026-03-16T16:46:20.020839,172.16.62.179,136.51.105.87,443,ICMP,706,1.496,2,746,781839,429,traffic_spike
2026-03-16T17:06:00.194483,172.16.62.179,157.205.115.160,3306,TCP,1320,1.598,2,880,3732823,429,traffic_spike
2026-03-16T16:54:33.802933,192.168.210.226,88.153.221.170,8080,TCP,705,24.089,1,37,164342,1,normal
2026-03-16T16:16:20.561715,192.168.180.15,143.95.255.55,3306,TCP,1021,32.226,2,73,161579,1,normal
